user_id,bayesian_rating,appid
arnodestang,7.0,118048
hushoben,7.0,226320
SpaceNut,8.0,177147
GC58,8.0,5620
Gaspapapard,7.0,3955
adebisi,4.0,66171
Juanma_bgood,6.5,9674
RichardNeal,7.0,590
Kinkin,8.0,173346
archmyst,5.0,67928
sgtpepere,9.0,156336
Sybaris,7.0,175209
RenatoUCV,3.0,2471
usnavi,6.0,91312
Calo_L,6.0,153999
GMGDave,7.0,34890
patBeauregard,4.0,1627
BeyondMonopoly,5.0,22673
Vazzaroth,8.0,84876
Haschim,7.0,1219
gperson2,8.0,8098
Koovan,5.0,138161
Pferdina,7.0,27173
Ellimist23,7.0,173761
McBamf,7.0,157969
sdrewthomson,7.0,99808
Iceman725,8.0,234877
keon0903,7.1,127312
johrfet,5.0,19272
Rhuned,4.0,1621
ZioYkaro,8.0,244992
Zoids,8.35,102794
tardis_blue_,5.0,74
maddiedogson,6.0,19419
nezade,6.0,1294
w3chen99,6.0,40398
Ratio,6.0,432
Courgax,8.0,217861
TinuZ,6.5,120
Natf,7.0,223996
Citadel,8.0,15985
Mchlbrwn39,7.0,197072
BjornadoRex,8.0,2398
Deftford,7.0,177147
punkin312,7.5,250878
peter73,7.0,244711
J_Daniels,8.0,199561
JPDillon,6.0,125
0xDEADBEEF,7.0,12942
bluehusker,7.0,256226
chezsnark,9.0,167791
moggle,9.0,3955
Rilmariel,7.5,165838
benhoff88,9.0,153938
pebelL,7.9,9823
Tabjones,6.0,8217
Sultan Xerxes,7.0,9216
mlriley,3.0,10214
NenaMmm,5.0,181304
Th3_Drizzl3,9.0,186751
haserru,5.0,5183
saul,9.0,178900
GamerA11,5.0,27710
Yansolo76,7.0,142852
msaari,6.0,40628
Vorago,8.0,41114
fonix79,4.0,249673
Random Thought,7.0,167791
keleera,7.0,103886
elcubanito93,9.0,372
Swani,8.0,104162
Cuparyk,7.87,212281
143245,9.0,144189
kruck,5.0,2678
Pessoatukan,9.0,195314
KLPower,6.0,183896
eliwrath,7.0,181279
clanche33,6.0,20806
Hobbes,6.0,24843
alexb1890,7.4,3076
blahmcblah,7.5,40692
Mackviddish,6.0,98
Fabregus,7.0,204583
Boltana,5.0,155822
AgitpropInc,7.0,142992
sohszehan,8.5,204583
jadester48,8.0,163047
Adris,8.0,132531
Castef,6.5,32484
crazyclark,5.2,32743
miljenko,7.0,234
skewie,5.0,135116
Wiskeim,10.0,177736
bm6262,3.0,123540
Ambrozia,8.8,14996
evkefalas,7.9,157096
mj58berry,8.0,153938
sanz33,7.0,193738
kcandmythreesons,5.0,122298
Cra3yHatter,9.0,98778
mackerous,9.0,239847
spaceman24spiff,6.5,119788
aglorpoksedna,7.25,38429
Mystic_Mouse,5.0,232405
BreweryBoardGamer,8.0,173090
Staban Tuek,5.0,1382
erik2point0,7.5,13884
jcheller,7.0,156129
Oyro,6.0,13
Yacoff,5.0,172994
Lothartvni,7.1,2596
GreedyAlgorithm,4.0,8124
warnis,9.0,267813
Darke,6.0,25008
GilgaTex,6.0,103
DannyMuskens,6.0,116
Risk,9.0,20963
Devastating D,7.5,40692
stamkos,10.0,174430
topwebcomics,9.0,169786
DarrylFerster,9.0,124361
xaviasso,10.0,13
mrdowns,6.0,29368
jcarnehl,8.5,154458
rick98332,7.0,2511
Dyrda,8.0,133956
jamie2e,7.5,503
sdrasi,7.0,209685
MydnightDarkfyre,7.0,13
green019,8.0,147949
Tallyst,8.1,237182
marcolino79,7.0,146021
Ipnotaizig,8.5,68448
Hannibal518,5.0,98
Herr Niemand,5.0,483
KathrinF,7.0,106217
onbewust,8.0,28143
karat,10.0,63888
Syrinks,6.0,1198
mdow9998,7.0,8217
torak,7.0,1649
paul10liao,7.0,129051
Monkey9485,5.0,17534
DarrenLEdwards,5.0,206091
Balivo,8.0,264052
Macroon70,5.0,164237
Ribouldingue,6.6,96848
SabreRedleg,5.0,521
Gorthauers,7.0,201808
pavilioncity,8.0,66589
meissner,10.0,68448
katzhang,8.0,146021
Christine Biancheria,5.5,20954
Kknaus,7.0,257372
Druss2000,6.5,432
Erna,8.0,27162
Rujha,3.0,54707
Saytrsong,8.0,170042
Pantherrob96,6.0,175117
Kevwing,6.0,2511
mirror33,6.5,35570
exo20811,9.0,28023
qoZop,8.0,21763
loppari,5.0,4780
Tiruvor,5.0,24480
McQueen,6.0,71836
pixelschuppser,7.0,198994
Obwiana,2.0,50381
gnpaolo,9.0,822
kcs_hiker,8.0,204583
JayAdan,7.0,16373
nmeneghini,9.0,8051
TorbenVang,8.0,187645
axapvov,8.0,221965
OhmSweetOhm,8.0,225214
hervalix2,9.0,187645
Oufrk2003,8.0,201825
Jim Krohn,4.0,22
Namtabandy,6.0,35285
zafara,7.0,171234
Dirty Harry,8.0,6813
rjpomeroy,9.0,140934
Anarastan,8.0,106217
Jumun,8.0,129622
mummelmongo,7.0,96848
trajan156449378,8.8,157354
feverdream,3.5,7631
wamsp,7.0,221194
MaR85,7.0,193042
KarlAbUndZu,8.0,121410
Torsten,7.5,27588
NecrisPhyder,7.0,146275
Spatulaguy,7.0,97842
Xadocs,6.0,93724
alexfrantz,7.0,14996
dotmrt,8.0,146021
eventide,5.0,142555
DeletedUser389997,9.0,19622
FrostMist,9.0,228341
Kuula,4.5,8499
grafpoo,7.0,58602
mindinmotion,10.0,3076
seanL,3.0,1270
InglorionGildor,6.0,129736
scamper,8.5,503
Wildhorn,4.0,66587
EcthelionH,8.0,253344
intefix,5.0,30932
vakrel,6.0,175324
huskymojo,7.5,129437
alexfrantz,4.0,41
basqueo,8.5,181304
Snowww,8.0,144592
wolvespot,7.5,1423
shogun.felix,6.5,184921
lionheartes,7.0,83629
John Stiffinger,3.0,90190
agni5,9.0,31260
holger23,7.3,244521
Cthulwho13,8.0,145189
marjualeon,8.0,5277
josqvin,7.0,2453
sweissarmyknife,7.0,170416
mnemonicuz,6.0,257077
mmms07,6.0,7806
oblongtwo,6.9,113294
Wooko,8.0,21523
saodhar,10.0,169786
kowalskie,3.0,4143
ghbr,9.0,193738
Seed_Whale,8.0,822
jcsmailme,4.0,154246
deathguard57,1.0,42910
Sounder,5.5,232944
Paveloman,9.0,220308
mdn73,6.0,16992
lonelyrobot,8.0,1927
BerndDui,8.0,415
maxydrum,8.0,61692
MVashM,8.0,91872
Matt_Pendry,9.0,266192
shivian,8.0,178900
lykerion,9.0,6472
ariva,6.5,6281
dcwoodbury,6.0,141572
Talonz,7.5,68448
eimative,6.0,36648
VolcanoLotus,9.0,2651
gaosugangke,8.0,175914
cereus,7.0,96613
zwika47,8.0,231991
Rikki0508,4.0,35677
jiuwuhaihaihai,6.0,70919
123456789456123,7.5,53953
Delthos,6.0,251412
AliuS19,8.0,195571
didigoose,6.0,9203
Dan_O,8.0,110327
jemouff,7.5,12333
vardamir,5.0,176589
WikipediaBrown,5.0,130764
Pawan108,5.0,272739
saeidtlb,5.0,140
stefaan,8.0,254018
rps00,9.0,109801
Ghazk,7.5,28720
warerare,8.0,18602
Septic,7.0,13645
anjentai,8.0,128063
gtatters,3.0,432
sigtaulefty,6.0,53953
hopshackle,6.0,4471
zackdufois,7.0,160499
harbison32,9.5,102652
Combat311,7.0,102652
ZoRDoK,6.0,118048
Xaoschild,7.0,1540
watermelonpies,8.0,199478
tomek1919,6.0,166384
Redvex,7.5,163839
meshnaster,7.0,17226
CorumJha,8.0,185343
saseki3,7.0,372
stanmons,6.0,227456
esswhy,8.0,182874
SteveToh,8.0,167791
BNK01,7.0,192074
rufello,7.0,92828
Luzithra,8.0,224037
atanalis,7.0,127023
NMUWildcat027,9.0,160477
szpeti,9.0,1403
thobin,7.5,8217
Maartendp,7.0,244521
Wieisdemol,7.0,294233
rockboy70,8.0,203416
brokasaphasia,8.0,168681
prestonlau,4.0,159508
Crazyhannes,7.0,173092
eengstrom,9.0,31260
jakgh21,7.0,212487
Mario Pawlowski,8.0,145639
Bolmont,10.0,176189
vof1337,8.5,161936
Renaissance Man,7.0,34219
Fabled_Alpaca,6.0,11
DangerAnt,7.5,8217
PYREST,8.0,215371
Devin Herron,8.0,155426
vaanz,6.0,27162
CarlosLuna,7.0,37615
albertobevi,8.0,245934
DJ Mike,10.0,31260
kingu,7.0,29308
sparklecloud,5.0,135382
pastej,5.0,54137
Akisv,7.5,36218
Gazsi24,7.0,230315
Synnical77,6.5,40393
Andyjm,10.0,233078
atcarek,9.0,156714
bbblackwell,7.5,14808
Kovatsh,3.0,4095
Dean_AKI_UK,6.5,25794
gudjonts,9.0,163412
yklohoclaot,6.0,30549
hosta,9.0,31260
XtinaZ,9.0,224037
Dakkon_Ashenblade,7.0,12692
M013,7.0,163412
FLUS,7.0,256438
drengubiak,5.0,172
mhgregersen,7.5,199478
chicagometh,7.2,232043
joshk1977,10.0,34119
rad_sci_guy,4.0,63888
Heiko Doubleu,7.0,244918
moogle310,8.5,157354
jediturtle,7.0,164031
Wazlav,5.0,159473
Kryberg,6.0,6351
Jocephus,8.0,179572
totoro19473,7.0,191051
TehPez,8.0,126042
ddash,6.0,19876
Crysthorn,7.0,73761
the_immovable_gamer,8.5,84876
ins3kT,8.0,224821
Gylgamesh501,6.0,156566
trinity1501,8.0,282055
lottysnake,4.1,2921
wallyvdb,6.0,31730
perezron,6.3,18747
Tosci123,7.0,147151
p4km4n,5.0,206718
aonline,8.5,12333
nomeaptc,6.0,204027
Pariasenator,8.0,68448
rshipard,8.0,2655
djdano,8.0,172155
ManOfSorrows,6.5,20782
davisj14,8.0,142830
Karhaix,6.04,147949
avidon,7.0,179719
Arii,8.0,91536
SH5000,7.0,36218
Moose_Head,7.0,121297
lucachiapponi,7.5,9209
Clinton,9.0,31481
Boomdagger,8.0,265256
Malkav013,9.0,2511
eoverkamp,6.0,91872
coldark,7.0,2987
drinodue,8.0,822
caliber,7.0,29198
chrisesko,9.0,40692
gpetiso,6.0,256297
mattixtech,7.75,108784
CamMiller,8.0,195503
Franke,8.0,24773
Monkey007,7.0,15987
scrub,8.0,220
Mrcatastrofe,7.0,63027
Timosil,7.0,207336
NXfoli8ingloofa,5.5,9209
Camel,6.0,66798
Harald1,7.0,43578
Andy Parsons,7.0,205127
mrspank,7.0,70323
yucv2006,7.0,172969
Gnipp,7.0,29581
tartopom,6.7,192120
Cosmikaze,6.0,62871
Wargriff,7.4,204516
tidus_vmt,6.0,8177
PaddyB,4.0,200834
jtakagi,8.0,22348
Spidermau,8.0,102794
xandrellas,4.0,39683
Fuma Buna,8.0,146021
mcmgm_bgg,5.5,254640
HungryGhost,6.0,8217
ndrw,7.0,40692
Lawster,6.0,257759
georgeanastasakis,7.5,164153
feldhans,9.0,188834
rundaddyrun,9.0,118048
tyrion85,8.0,233078
amcbeth,7.0,2651
Dragon21,4.0,238968
Luds,6.0,129736
84905,9.0,70919
back2basics,7.75,12
friese63,8.0,27363
PhilFromIT,8.5,77130
xicopn,8.0,822
revin07,8.0,3076
Valkerie32,4.0,1540
slybrain,7.5,220
Paul Harding,5.0,4112
Dobralov,2.0,32969
leene,5.0,13
EllenM,7.0,75358
EastCoastBoardGamer,7.2,123540
jasonc213,6.0,9674
ahn sung jun,7.7,56692
cdefrisco,7.5,592
viperfrag,7.0,158899
leavemydogalone,8.0,129622
homie1kinobi,7.0,180459
plukey74,7.0,180592
Mario Pawlowski,6.0,193212
lookiamapotato,5.0,320
Michael Becker,4.0,277
ghastlymess,7.0,37111
Tannjev,5.0,5781
murb83,10.0,205059
Hopefulee,7.0,92415
cartesius,7.5,81640
Board Gaming Bard,9.5,66188
wietse,8.0,730
moonroof,5.0,1591
13walker,8.8,192135
hiruma,8.0,147020
Solstickan,4.0,126613
hyperbobo,5.0,171623
eastfire,7.0,46422
sgazer,7.5,213492
Olli308,8.0,171623
Penciu,8.0,31260
DaImp,10.0,212445
gcanessa,8.0,43
Kellsc02,6.0,30549
Satyne666,7.0,241066
tareqD,8.0,259081
blueenvelope,7.5,13
willdesigns,10.0,57139
lscrock,8.0,155821
Ghargh,7.75,102237
MusicToEat,7.5,27708
jonatanmartin87,7.0,258444
TaceoAgrotis,5.0,125618
chungszetik,6.0,40398
bgg15,7.0,99881
Randomchik,10.0,267609
elmago,7.0,118
blessedexchequer,10.0,18
Ubik Liryc,6.0,5235
mrbearry,6.5,97903
Emisan,7.0,166669
SeanXor,5.0,24742
tha_harlequin,10.0,204583
benguigui,3.0,19526
Yacoff,5.0,214887
mattc286,9.0,36218
mcpranno,7.0,25821
tractofab1974,7.5,54043
ajpl,4.0,169416
Uglybob,7.0,5198
Tolkana,10.0,33604
beladee,6.0,4636
Bowser_Jr,4.0,986
duggo42,6.0,192547
rynelf,5.0,1197
Kazoober,7.0,131260
jurinho88,6.5,41114
Greyrat,7.5,156129
Nini la nicoise,7.0,6281
dai1977,8.0,162886
visard,7.0,3097
qcgeek,5.0,553
jda1974,6.0,88408
travis60640,6.0,99479
above2,4.0,40237
mindseye1,6.0,19841
forlorn110,7.1,43570
efreeman,7.5,26566
Kamikazi,5.0,3487
Glennfitz,6.0,11
bosworthdelajive,5.0,29387
alejandroalmelo,7.04,173090
kieran,8.0,131260
tyste,5.0,73761
vantageGT,7.5,193949
Frank Burbach,6.0,141
AvramL,5.0,41033
frenchyoman,8.0,147151
koepp,5.0,122298
PeterHendee,6.5,200512
Nibbik,8.0,30932
ozzyman,7.0,63888
govindk,7.0,244711
Aivaras,6.0,227758
caoli,8.0,175640
Pierowinsforever,5.0,169416
Curt90,7.0,14996
koby_shachar,9.0,15364
gingermen,6.0,97903
nihonjin,9.0,167791
Pepsis Formosa,7.0,163602
xsssssssch,7.0,215
oscar_leo,10.0,258412
FilmSail,6.0,148228
Imperialfarmboy87,8.0,232666
Samy974,5.0,1107
hotc,8.0,170561
Doolittle,7.0,278
Solisar,9.0,175914
morbusiff,7.0,43443
Ajax,7.0,168435
Dna_Boy,4.0,216632
kghazi,6.0,7
Elsydeon,8.5,199561
Nicholas8,8.0,140934
kentonknight,8.0,107529
hypnos,6.0,158915
Fat Tony,6.0,1552
stanok,8.0,209010
drlessa,7.0,153623
soncio,10.0,3076
brewerja,8.0,58421
Pararamids,9.0,40270
realmccabe,8.0,28023
Brother Abe,6.0,247236
indigopotter,6.0,205597
Buford,7.0,36218
Gabriela Lemos,7.0,150376
dwbrown0126,9.0,72125
chris 34,9.0,29678
Tjolmir,6.0,127060
Sanro,8.0,233398
Elijah Six,9.0,246784
spequlator,7.0,156009
Larry Chong,7.0,122515
gustave154,7.0,195043
locustofdeath,8.0,74408
cjb44,6.4,168435
Phrim,6.0,109105
ajie426,6.0,176494
Ibaimendi,5.0,33604
TheBribla,7.0,176165
Cephiros,7.0,28143
RenatoUCV,8.0,91312
PJGale,7.0,30020
Tiamat,7.5,7805
SamuraiKemp,5.0,245271
Dragoncards,10.0,161936
Svarthand,5.5,36218
Darke,8.0,150376
antoniomena,4.0,39953
Adispartygames,5.0,1692
xtricksterx,6.5,9910
AndyFi,7.0,39463
branden0502,9.0,232829
Areskram,10.0,219217
Gummidoc,5.0,6368
Haywood,10.0,159675
Falcons,8.0,31260
CasualJohn,5.5,2649
grasa_total,4.0,22345
Arsenalmylove,6.8,14996
skyland_shen,8.0,230802
dr_canak,9.0,25613
ardrummo,7.5,161417
Arcendo,10.0,185343
ilgio,7.0,230802
Graicav,8.5,3
EmberNov,2.0,2243
wlburk,2.0,129939
Grildensnork,8.0,37296
Timbol,8.0,196340
joelee,6.0,66188
Probe9,9.5,25021
Kwill2,7.0,39856
Stony,2.0,181
Someguy1135,6.0,133038
Valenox,6.0,1464
ssspinball,5.5,110
qrux,5.0,3421
DSHStratRat2,10.0,15
Mirime,7.0,136063
polishbear39,6.0,4928
stooge4444,8.0,217861
zens0006,10.0,84876
LvckystAr,4.0,1258
ct5150,7.5,63759
totalinsanity87,6.0,5
murzim,5.0,172225
Cainayato,9.0,223321
KoRnishon,8.0,199561
rwiersma,6.0,2061
seamusfeldman,10.0,93260
ineluki,7.11,93
grzechoo104,6.0,255507
JS Baddeley42,6.5,63268
johanng,7.0,592
mealsy,8.0,94
frarobertooo,3.0,18985
hali,7.0,37196
Big MC,4.0,13308
AlexRoman42,7.0,91534
manuringot,8.0,1927
Yomisagan,9.0,131014
pr0phetbg,6.0,169255
slklein,4.0,1897
karin1983,10.0,174430
Captainlunchbox,8.0,112092
Parakoos,3.0,925
balexander,8.0,72125
F0rdPrefect,8.0,10640
tianxiaojuan,10.0,219513
Corsopato,6.0,48979
matt_k,6.0,15987
tommyrowe83,7.0,84876
domcrap,5.5,22237
icebreaka,5.0,10814
midejo11,7.0,179172
philfry,7.0,18602
podmark,8.0,3597
Stargaze,6.0,1231
Nedudddki,7.0,176396
MikeSankey,5.5,8037
snailslung,9.0,132028
Chaos_Theory,10.0,2398
lolmargue,8.0,199792
Pendry,7.0,27588
sarib395,9.5,266507
valkinnen,7.5,218603
pstal,8.0,34635
Rouks,7.5,37046
sporksfoons,9.0,66214
DrFace,8.0,261342
boomtron,7.0,277
Greensign,2.0,154509
Will625000,8.7,197376
tylersandman,7.0,30549
SoAmazinglyBad,7.0,162286
Brotivore,10.0,170042
dsestak65,8.0,30549
ostrichjo,8.3,221
omnicot,7.0,97786
eswald,6.0,2294
ericgorr,8.0,22345
Daje10,2.0,75333
Giuliomeda,7.0,256382
SquawkIdent,5.0,1917
Joanna_H,8.0,30549
Jamesmcmahon0,6.0,30549
danielvinzia,6.0,144568
Flits,6.0,279
TotalRath,6.0,158243
matist,6.0,4991
Ankora,7.0,206448
Dathkadan,4.0,22266
rdavidjennings,6.0,8690
ErintheRed,4.0,1927
chsbellboy,9.5,25613
Dr Lucky,4.0,13
zeeb72,7.3,42215
beecroft9,10.0,161936
donmakaron,7.0,287754
majingabe,8.0,169255
siwelk,7.8,70919
Ainvar75,8.5,156372
cdrcovington,10.0,233078
moticon,5.0,2294
Scaraoski,7.5,269210
Gibciu,9.0,124742
YanaSimons,3.0,230080
Agrayspace,6.0,204027
Mika,7.0,121408
Phoibos84,8.0,161970
LuciusPapyrius,8.0,200954
RogueLen,6.0,16443
mr_mrholmes,7.0,16000
FreezerPen,5.0,105134
telbert,7.0,2339
tgodel,6.0,39927
Gnipp,7.0,38159
PMitchell,8.5,132531
dugger,5.0,1423
VGoodwin,5.0,132251
Talgoxe,8.0,28
MokThePok,7.0,174805
x___,9.0,173346
Sebyphume,6.2,40692
OzBoss,4.0,3114
ravenskana,4.0,76681
Webgears,3.0,117915
Alhazrae,7.5,30549
epostma,6.0,9674
The Manx Loiner,6.0,218995
yellowblueplaid,7.0,148228
Bullwinkle,7.0,127839
billy_baroo,7.0,168584
Ravenholmwacht,10.0,167791
seopi,9.0,40832
Didol,8.0,28259
skeletodoc,8.0,24002
Ruen270,6.0,65244
rwinder,9.3,24508
OisinoiD,8.0,123955
brogshan,8.0,40692
Tuba Deus,8.0,178900
Menu280,7.0,140934
andrewb55555,7.4,104006
ksyoon92,7.5,220367
dffmmm,7.0,148951
JonofPDX,6.0,142296
wosagan,7.0,12692
Landonator,8.0,235014
Professor_Frink,7.0,171131
Tr0llet,8.0,181304
jean27,6.0,165950
42amu,9.0,1927
Zedronar,8.0,3955
cylence,8.0,6551
Thalakosdo,6.0,74102
Barahir_Bearer,7.0,54043
cel1990,7.0,13
DarthMike,9.0,183394
Regorr,8.0,201921
Grim1971,5.0,218603
shadowruin,8.0,102794
indjk,6.0,90137
Yanitzch,7.5,57925
leonard8691,8.0,13
imik501,6.0,156009
neonspike84,6.0,166384
Cbear1332,8.0,174660
cinemascifi,4.0,9153
deserfox,9.0,16972
canopy,7.0,822
borjabobby,8.0,85256
paralipsis,5.0,2453
ccdevans,5.0,28396
Jackal!,7.0,171890
Zinger17011,7.0,8051
carlosleonrendon,9.0,271324
djhopscotch,8.0,117915
EarlyManFan,8.0,169786
onehoopyfrood,7.5,35677
Leo-T,7.0,507
forgottenfalcon,8.5,183251
angel12121,7.0,3076
chrono3d,6.0,157789
Jim Marshall,8.0,36932
MrSel,9.0,170561
Ghurgor,10.0,205317
cyberalien18,8.0,184866
fu1luo,10.0,521
HaroGenki,9.5,822
Docwadewill,8.0,12493
Shakar,1.0,21239
Airom,6.0,181440
Egwood,4.0,81453
Randyps,7.0,113294
mucsteph,9.0,40834
Board_life,6.2,129622
Gasket,6.0,183880
krinkov,6.0,194196
Bobrik13,7.0,203427
edward_orn,7.0,271319
Paul Mackie,6.0,47046
MT86,8.0,9217
L00kaz,9.0,187645
esjei,8.0,123540
supervalkyrie,7.0,163968
maclis,6.0,182
loeil,8.5,57925
Leto139,7.0,176229
nareshram121,8.5,230802
Thanos,8.0,1270
zumikon,5.0,28023
Runtu,9.0,127023
keidash,8.0,173346
jrothaug,8.5,207243
tndixon84,5.0,60579
hal_7297108,7.0,172
amo23,7.0,38863
Despair,6.0,1155
Trickster61,8.0,34635
Larryfromcarync,7.0,770
Lobotnik,7.0,20295
jeroengeenen,6.0,37120
BloodsGrawl,3.0,2083
digitLpedestrian,5.0,3377
leofrix,10.0,2881
Kauffman,9.0,132758
knodd,9.0,875
dkwan86,8.0,12493
Xssassin,3.0,133848
Footnote,7.0,179460
max bredow,8.0,153065
hawkmoon94,9.0,154809
gertat,9.0,168998
Fluffy,8.0,9851
TravelingJoe,6.0,73439
Superduck,6.5,70262
Gaia72,7.0,110327
Kaffedrake,4.0,6748
ahazperutz,3.0,215
saguy,8.5,66056
jimmychucc,6.0,172225
paul10liao,7.0,258308
moxyoron,7.0,1301
Julien Bonnard,4.0,6129
DaRhyma,10.0,121921
Innsmouth_Look,7.0,241831
bayoumike,8.5,144733
Goonie78,7.5,227072
Javest,7.5,35677
ManOfSorrows,8.5,15363
martis08,7.0,42215
Bonkom,9.0,166854
Social Work Dad,8.0,116
zuhzuhzuh,7.0,179275
woollymamoth,7.0,98778
Dirty30,6.5,31808
Akke,8.0,183006
victortraverso,7.0,245476
Stringsrgr8,8.0,196326
rawlinsusmc,5.0,13
Ferric555,9.0,241724
Hoop27,7.0,100901
Manti1966,7.0,2718
TheBubba,8.0,28143
DrPhibes,8.0,927
kosp,6.0,21790
gedson,10.0,182028
Neuro,6.0,103885
mogreece,6.0,148228
Noloatmo,6.0,8107
herebebooks,9.5,11
Jobillo,8.0,181530
Dicemon,5.0,876
stickbomb,7.0,22827
Masame,8.5,31260
dlikos,8.0,205059
ktulu179,7.0,100901
adrikos70,7.5,71721
DelScorcho,5.0,9048
dcmouser,9.0,230802
amo23,7.2,100901
kvillegreek,4.17,204543
Crownsteler,7.8,30549
shemazai,9.0,120677
Reaversbane,4.0,47462
webersmann,7.0,47
Frog3,7.0,1662
badosito,8.0,227515
SDW740,8.0,173346
mainshane,6.0,2655
Harrelson,6.0,34119
RetroShovel,6.0,4424
dminer27,10.0,327
dontbecruel,8.0,156501
Crimzon Studio,6.0,154259
cantilever,7.5,13884
Sportis2009,10.0,165521
elbryk,6.5,183720
wormlips,6.5,198773
SebastBobaJones,9.0,241611
Luckyslev,8.0,123239
dr_ballon,6.0,155821
Paradiddle5,6.0,13511
JasonMatthews,7.0,303
rabidm,7.5,38453
KittyPaws9,7.0,117663
solone,7.0,9209
OrionHegemony,6.0,18602
captainksu,5.0,180816
Osirus,7.0,171499
Ader666,8.0,40692
Faziee,7.5,198830
shaveandahaircut,8.0,10550
Susie_Cat,8.5,28143
Bostonjordan,8.0,195137
gregable,8.0,3076
McCrank,4.0,85256
fstkfstk,8.0,63543
Jonny111,8.4,118048
eratos,7.0,463
Hessu68,4.0,11778
CrannO,7.0,327
mOCHU035,2.0,166019
wamadeus,7.0,363
rvlieshout,5.0,188
tedhkim,5.0,7941
MadRusch,9.0,68425
brutusbelton,7.0,203430
le_asmo,8.0,178900
chucklinus,8.0,93260
Albin_Anger,8.5,183394
vrieskist,8.5,164928
Handsaw,7.0,176165
Cyberian,7.0,143515
paco paco,7.0,129622
evgeniy_pp,7.0,156091
MauricevanLeeuwen,6.5,266192
JameGDG,6.0,270632
lomolzzll,8.0,233398
scramsby,7.0,9209
Justdim,7.0,166158
Kiv91,9.0,216132
ftola,6.5,2290
Foo Dog,8.0,104162
Rust00,7.0,146886
hooligan1,8.0,168
icyduff,10.0,239472
awesomeolivia01,6.0,7329
Viggo El Carpato,8.0,43528
DungeonDad,3.0,221107
Carmilla,7.0,66188
xiaosao,10.0,169786
rahaka,6.9,9209
jesuischapeau,7.0,133848
Schwen,7.0,1597
randall,7.0,4532
Jym77,7.0,50768
LouieSTFU,8.0,213893
captainflam,8.0,245638
starboard,7.5,822
CryoPh,10.0,157354
zhumogg,7.0,1209
KSensei,5.75,9209
TheMjolnir,7.0,681
patskapunk,7.5,183880
JediPrzemo,6.0,203655
DaViD082,7.0,76150
sfox,7.0,423
brackenr0211,8.0,186751
MonMouse,7.0,8989
miinin,7.0,198707
venasion,4.0,252712
pma100,9.0,204583
Danagonia,5.0,267314
toolkidd,7.0,194594
reefandsea,9.5,175914
vradipous1,8.0,138788
desertcroc,8.0,2453
camille deveaux,10.0,176189
darthjjm,6.0,929
Nodens77,8.0,139976
funkhauser,4.0,12692
thenettavenner,7.0,30957
Hicham Vanborm,1.0,16398
Walt Mulder,6.8,723
Jonymelaveo,10.0,699
Golden Aegis,7.0,189660
jancis,7.5,108745
Grougaloragran,6.0,3562
monkeyml,6.0,278
fred4,7.0,6901
gexthegecko,6.0,93
pridurki,7.0587,244992
mcwookie,6.0,2425
zath,7.0,18
dvys,7.0,162107
ddemchuk,8.0,4460
AC7891,9.0,77423
Capricornus,5.0,17223
Bien,5.0,71
dpapinea,6.0,139443
Hammerheart82,8.4,214029
concreek,8.0,154301
fahr,8.0,198773
langerest,9.0,177736
martinayu123,8.0,182134
briskknight,10.0,222509
Tinger1996,7.54,198138
jjnajarro1125,8.0,84876
Sporkuser,6.2,199780
Nostril,8.5,9209
Ulaan1789,9.0,136063
wilsonza,4.0,123499
jbaileymusic,1.0,7682
Frisbee_bear,5.0,478
verbose79,7.0,16992
dordas,9.0,58421
qbert777,9.0,169786
Antilla,7.0,158899
Termynus,6.0,256788
pcul,10.0,84419
redradek,8.0,218208
PhantomPhixer,9.0,178896
orsobl,7.0,227789
Gorin,8.5,129437
Nameless114,8.0,205059
Leopoldo2519,7.0,9209
mell444,9.0,96848
nwind,9.5,206480
jd1403,3.0,147889
Maeve_1981,6.5,144344
iceshayde,8.0,187777
siirtola,7.0,18100
ZoolTheDarkOne,6.5,27588
darkbohb,4.0,19370
locusshifter,4.0,559
WarriorOfMinsk,9.0,266192
Tikatoy,1.0,133633
xarigale,9.0,102652
pyrytus,6.0,103686
dragtoon,8.0,27173
vincentmurat,10.0,7717
wolftruck,7.6,12157
dcwoodbury,7.0,27162
mig1,6.0,26293
slashlizard,6.0,20963
cleobule,6.5,10653
hcsapparel01,8.0,196634
hiimken,9.0,9209
emrahgoker,8.0,35677
mhillebr,9.0,233194
jmnicholas,1.0,15987
joelangdale7,5.5,163967
Biku-Beku,5.0,494
JeffLajoie,3.0,131835
Restlin158,6.0,237182
faramir12,10.0,169426
Kenchana,6.0,68340
James_Sanheim,6.5,8125
ogrey,7.0,244992
togiles,6.5,74
r2geek2,3.0,128882
Frankus,7.0,8095
seb_snape23,6.0,153064
Ilse23,6.0,231280
Aruwen,6.8,155426
putour,6.0,253149
AstroSnail83,10.0,1037
monkeyboy157,5.5,12830
eleskanyar,1.0,1406
loony4ever,6.0,239188
gelliott,6.5,257006
CapnAlex,8.0,68448
savedbyhim01,8.0,68448
cturnitsa,7.0,760
petruzzelli,5.6,18695
MamaRat,7.5,503
alfredhw,7.0,73316
Kohoshi,8.0,181279
raceforthegalaxy,8.0,217449
Ronaldbudiharto,9.0,232405
Tofukanone,1.0,4367
grayparkholl,8.0,161614
mabemotta,6.0,50381
rvnclw37,9.0,200680
incognitopsycho,6.0,166988
